step,loss,val_loss,val_ppl,lr,grad_norm,tok_per_sec,gpu_temp,vram_mb,elapsed_s,loss_scale,overflow,fwd_ms,bwd_ms,optim_ms,vram_real_mb
930,4.779294,,,2.450664e-04,0.7145,2514.7,62.0,1138.9,3042.6,65536.0,0,1120.88,2104.55,17.60,2280.0
940,4.748141,,,2.426669e-04,0.6985,2515.7,62.0,1138.9,3075.3,65536.0,0,1121.64,2102.85,17.71,2280.0
950,4.754599,,,2.402289e-04,0.7488,2514.9,62.0,1138.9,3107.9,65536.0,0,1121.47,2103.54,17.72,2280.0
960,4.744595,,,2.377535e-04,0.7462,2515.4,62.0,1138.9,3140.5,65536.0,0,1119.93,2104.25,17.76,2280.0
970,4.697962,,,2.352418e-04,0.7189,2513.1,62.0,1138.9,3173.2,65536.0,0,1120.54,2107.35,17.65,2280.0
980,4.637086,,,2.326949e-04,0.7360,2514.4,62.0,1138.9,3205.9,65536.0,0,1120.97,2104.47,17.70,2280.0
990,4.683190,,,2.301139e-04,0.7410,2515.7,62.0,1138.9,3238.5,65536.0,0,1117.71,2106.55,17.69,2280.0
1000,4.685723,4.684758,108.284088,2.275000e-04,0.7070,2514.6,61.0,1138.9,3271.2,65536.0,0,1124.82,2100.29,17.66,2280.0
1010,4.642755,,,2.248543e-04,0.7325,2512.2,62.0,1138.9,3307.3,65536.0,0,1121.63,2106.75,17.68,2280.0
1020,4.663647,,,2.221779e-04,0.7473,2512.7,62.0,1138.9,3340.0,65536.0,0,1124.21,2104.15,17.63,2280.0
1030,4.674280,,,2.194721e-04,0.7386,2514.7,62.0,1138.9,3372.6,65536.0,0,1121.29,2104.30,17.69,2280.0
1040,4.703251,,,2.167380e-04,0.6885,2512.9,62.0,1138.9,3405.3,65536.0,0,1121.08,2105.75,17.62,2280.0
1050,4.637800,,,2.139768e-04,0.7048,2514.2,62.0,1138.9,3437.9,65536.0,0,1119.92,2106.43,17.75,2280.0
1060,4.685002,,,2.111898e-04,0.7018,2515.0,62.0,1138.9,3470.6,65536.0,0,1121.26,2103.56,17.68,2280.0
1070,4.775353,,,2.083781e-04,0.7494,2512.6,62.0,1138.9,3503.2,65536.0,0,1121.58,2106.59,17.70,2280.0
1080,4.622738,,,2.055430e-04,0.7297,2513.0,62.0,1138.9,3535.9,65536.0,0,1120.04,2107.53,17.73,2280.0
1090,4.567716,,,2.026857e-04,0.6999,2510.9,62.0,1138.9,3568.6,65536.0,0,1123.69,2106.10,17.62,2280.0
1100,4.620373,,,1.998075e-04,0.7524,2514.7,62.0,1138.9,3601.2,65536.0,0,1118.89,2107.65,17.73,2280.0
1110,4.650007,,,1.969096e-04,0.7866,2509.7,62.0,1138.9,3633.9,65536.0,0,1123.78,2106.87,17.45,2280.0
1120,4.555104,,,1.939934e-04,0.6844,2515.1,61.0,1138.9,3666.5,65536.0,0,1121.07,2104.47,17.75,2280.0
1130,4.622363,,,1.910601e-04,0.7216,2515.5,62.0,1138.9,3699.2,65536.0,0,1125.76,2099.60,17.78,2280.0
1140,4.701091,,,1.881109e-04,0.7176,2509.5,62.0,1138.9,3731.8,65536.0,0,1123.61,2109.35,17.71,2280.0
1150,4.460469,,,1.851472e-04,0.7276,2514.0,62.0,1138.9,3764.5,65536.0,0,1121.68,2105.38,17.64,2280.0
1160,4.476896,,,1.821703e-04,0.7280,2513.9,62.0,1138.9,3797.1,65536.0,0,1123.65,2103.68,17.72,2280.0
1170,4.410899,,,1.791815e-04,0.7528,2514.1,62.0,1138.9,3829.8,65536.0,0,1122.55,2104.04,17.73,2280.0
1180,4.556104,,,1.761820e-04,0.7475,2511.9,61.0,1138.9,3862.4,65536.0,0,1119.60,2110.16,17.67,2280.0
1190,4.506902,,,1.731733e-04,0.7356,2517.9,62.0,1138.9,3895.0,65536.0,0,1118.82,2103.04,17.84,2280.0
