step,loss,val_loss,val_ppl,lr,grad_norm,tok_per_sec,gpu_temp,vram_mb,elapsed_s,loss_scale,overflow,fwd_ms,bwd_ms,optim_ms,vram_real_mb
1740,4.288070,,,3.097218e-05,0.7198,1873.5,62.0,1126.9,7637.7,65536.0,0,1163.75,3180.74,17.50,2280.0
1750,4.225946,,,2.942632e-05,0.8012,1874.8,62.0,1126.9,7681.5,65536.0,0,1161.24,3179.79,17.63,2280.0
1760,4.245402,,,2.793554e-05,0.7385,1875.0,62.0,1126.9,7725.3,65536.0,0,1161.07,3179.99,17.59,2280.0
1770,4.405383,,,2.650048e-05,0.7505,1872.5,62.0,1126.9,7769.1,65536.0,0,1165.46,3181.12,17.56,2280.0
1780,4.150963,,,2.512178e-05,0.7529,1873.7,62.0,1126.9,7812.9,65536.0,0,1165.05,3178.68,17.61,2280.0
1790,4.277103,,,2.380007e-05,0.7558,1873.2,62.0,1126.9,7856.7,65536.0,0,1165.06,3180.17,17.57,2280.0
1800,4.379455,,,2.253590e-05,0.7619,1873.8,62.0,1126.9,7900.5,65536.0,0,1162.39,3181.24,17.53,2280.0
1810,4.320879,,,2.132984e-05,0.7602,1874.6,62.0,1126.9,7944.3,65536.0,0,1160.01,3181.78,17.50,2280.0
1820,4.249594,,,2.018240e-05,0.7659,1875.4,62.0,1126.9,7988.1,65536.0,0,1161.58,3178.99,17.51,2280.0
1830,4.382150,,,1.909411e-05,0.7707,1871.1,62.0,1126.9,8031.9,65536.0,0,1161.85,3188.63,17.60,2280.0
1840,4.366011,,,1.806542e-05,0.7531,1873.4,62.0,1126.9,8075.7,65536.0,0,1162.45,3183.03,17.53,2280.0
1850,4.396748,,,1.709681e-05,0.7541,1874.7,61.0,1126.9,8119.4,65536.0,0,1161.62,3180.75,17.59,2280.0
1860,4.337159,,,1.618866e-05,0.7337,1874.0,62.0,1126.9,8163.2,65536.0,0,1163.50,3180.26,17.59,2280.0
1870,4.361158,,,1.534142e-05,0.7376,1873.8,62.0,1126.9,8207.0,65536.0,0,1162.58,3181.08,17.52,2280.0
1880,4.386075,,,1.455543e-05,0.7793,1872.0,62.0,1126.9,8250.8,65536.0,0,1162.16,3185.47,17.60,2280.0
1890,4.250497,,,1.383106e-05,0.7686,1873.6,61.0,1126.9,8294.6,65536.0,0,1165.15,3179.91,17.52,2280.0
1900,4.305498,,,1.316859e-05,0.7414,1874.5,62.0,1126.9,8338.4,65536.0,0,1161.45,3181.16,17.57,2280.0
1910,4.311328,,,1.256835e-05,0.7626,1871.7,62.0,1126.9,8382.2,65536.0,0,1162.04,3186.10,17.51,2280.0
1920,4.238648,,,1.203058e-05,0.7838,1874.0,62.0,1126.9,8425.9,65536.0,0,1161.51,3182.06,17.51,2280.0
1930,4.173295,,,1.155551e-05,0.7426,1876.3,62.0,1126.9,8469.7,65536.0,0,1160.32,3178.02,17.63,2280.0
1940,4.325654,,,1.114337e-05,0.7290,1874.8,62.0,1126.9,8513.5,65536.0,0,1160.91,3180.79,17.58,2280.0
1950,4.307293,,,1.079432e-05,0.7690,1874.2,62.0,1126.9,8557.3,65536.0,0,1160.69,3181.96,17.54,2280.0
1960,4.329272,,,1.050853e-05,0.7506,1874.4,62.0,1126.9,8601.1,65536.0,0,1161.54,3181.12,17.53,2280.0
1970,4.251731,,,1.028612e-05,0.7702,1872.1,62.0,1126.9,8644.8,65536.0,0,1161.27,3186.71,17.59,2280.0
1980,4.319709,,,1.012719e-05,0.7720,1873.4,62.0,1126.9,8688.7,65536.0,0,1163.75,3181.43,17.56,2280.0
1990,4.245281,,,1.003180e-05,0.7441,1871.9,62.0,1126.9,8732.5,65536.0,0,1161.68,3183.77,17.49,2280.0
