step,loss,val_loss,val_ppl,lr,grad_norm,tok_per_sec,gpu_temp,vram_mb,elapsed_s,loss_scale,overflow,fwd_ms,bwd_ms,optim_ms,vram_real_mb
620,5.187436,,,2.954446e-04,0.7423,2123.1,62.0,1139.5,2401.5,65536.0,0,1168.68,2662.01,17.68,2280.0
630,5.160383,,,2.946586e-04,0.6717,2125.3,62.0,1139.5,2440.2,65536.0,0,1166.12,2660.82,17.56,2280.0
640,5.223917,,,2.938113e-04,0.7904,2125.0,62.0,1139.5,2478.8,65536.0,0,1168.98,2657.56,17.62,2280.0
650,5.133016,,,2.929032e-04,0.7217,2125.9,62.0,1139.5,2517.4,65536.0,0,1166.07,2658.99,18.06,2280.0
660,5.001785,,,2.919346e-04,0.6603,2123.1,62.0,1139.5,2556.0,65536.0,0,1168.85,2661.53,17.63,2280.0
670,5.010628,,,2.909059e-04,0.7446,2125.1,62.0,1139.5,2594.7,65536.0,0,1168.04,2658.06,17.55,2280.0
680,5.069012,,,2.898176e-04,0.8615,2124.4,62.0,1139.5,2633.3,65536.0,0,1169.61,2657.97,17.63,2280.0
690,5.035664,,,2.886702e-04,0.7076,2125.5,62.0,1139.5,2671.9,65536.0,0,1164.59,2661.59,17.64,2280.0
700,5.149502,,,2.874641e-04,0.7896,2123.2,62.0,1139.5,2710.5,65536.0,0,1165.07,2664.19,17.63,2280.0
710,5.001089,,,2.861999e-04,0.7200,2126.0,62.0,1139.5,2749.1,65536.0,0,1165.65,2659.65,17.56,2280.0
720,4.941256,,,2.848782e-04,0.7559,2125.2,62.0,1139.5,2787.7,65536.0,0,1166.82,2659.66,17.67,2280.0
730,4.871333,,,2.834995e-04,0.7004,2125.7,62.0,1139.5,2826.3,65536.0,0,1167.37,2658.36,17.63,2280.0
740,4.936444,,,2.820645e-04,0.6927,2125.6,62.0,1139.5,2865.0,65536.0,0,1165.74,2659.87,17.59,2280.0
750,4.945655,,,2.805737e-04,0.7480,2124.5,62.0,1139.5,2903.6,65536.0,0,1167.54,2660.56,17.62,2280.0
760,4.885190,,,2.790279e-04,0.7272,2122.1,62.0,1139.5,2942.3,65536.0,0,1167.47,2664.62,17.66,2280.0
770,4.882021,,,2.774275e-04,0.7725,2124.3,62.0,1139.5,2980.9,65536.0,0,1166.16,2662.17,17.60,2280.0
780,4.831326,,,2.757736e-04,0.7571,2123.4,62.0,1139.5,3019.5,65536.0,0,1167.55,2662.32,17.53,2280.0
790,4.898923,,,2.740666e-04,0.7763,2127.2,62.0,1139.5,3058.1,65536.0,0,1164.68,2658.36,17.62,2280.0
800,4.825024,,,2.723075e-04,0.7695,2123.4,62.0,1139.5,3096.7,65536.0,0,1165.93,2663.88,17.66,2280.0
810,4.782595,,,2.704969e-04,0.7260,2123.7,62.0,1139.5,3135.3,65536.0,0,1166.14,2663.11,17.60,2280.0
820,4.962447,,,2.686356e-04,0.7320,2124.0,62.0,1139.5,3173.9,65536.0,0,1168.64,2660.04,17.60,2280.0
830,4.907408,,,2.667244e-04,0.7403,2124.6,62.0,1139.5,3212.6,65536.0,0,1169.97,2656.89,17.68,2280.0
840,4.867523,,,2.647643e-04,0.7443,2124.1,62.0,1139.5,3251.2,65536.0,0,1167.62,2660.58,17.54,2280.0
850,4.818349,,,2.627560e-04,0.7298,2124.5,62.0,1139.5,3289.8,65536.0,0,1167.81,2660.39,17.55,2280.0
860,4.813772,,,2.607005e-04,0.6919,2124.8,62.0,1139.5,3328.4,65536.0,0,1167.77,2658.79,17.89,2280.0
870,4.848812,,,2.585985e-04,0.6907,2122.5,62.0,1139.5,3367.1,65536.0,0,1168.94,2662.40,17.55,2280.0
880,4.731176,,,2.564512e-04,0.7045,2122.9,62.0,1139.5,3405.7,65536.0,0,1170.48,2659.66,17.68,2280.0
890,4.732153,,,2.542594e-04,0.7111,2123.0,62.0,1139.5,3444.3,65536.0,0,1166.28,2664.09,17.65,2280.0
900,4.764220,,,2.520240e-04,0.7435,2117.6,63.0,1139.5,3483.0,65536.0,0,1170.18,2669.12,17.60,2280.0
910,4.811830,,,2.497460e-04,0.6918,2125.3,62.0,1139.5,3521.7,65536.0,0,1166.96,2659.17,17.65,2280.0
920,4.802423,,,2.474265e-04,0.7010,2125.9,62.0,1139.5,3560.3,65536.0,0,1165.97,2658.83,17.59,2280.0
930,4.779309,,,2.450664e-04,0.7145,2123.3,62.0,1139.5,3598.9,65536.0,0,1170.36,2659.80,17.61,2280.0
940,4.748180,,,2.426669e-04,0.6986,2122.1,62.0,1139.5,3637.6,65536.0,0,1169.57,2662.72,17.58,2280.0
950,4.754598,,,2.402289e-04,0.7489,2124.3,62.0,1139.5,3676.2,65536.0,0,1166.74,2661.01,17.53,2280.0
960,4.744527,,,2.377535e-04,0.7461,2126.0,62.0,1139.5,3714.8,65536.0,0,1166.82,2657.79,17.52,2280.0
970,4.697997,,,2.352418e-04,0.7192,2125.3,62.0,1139.5,3753.4,65536.0,0,1165.53,2660.70,17.60,2280.0
980,4.637086,,,2.326949e-04,0.7360,2126.0,62.0,1139.5,3792.0,65536.0,0,1167.48,2656.91,17.66,2280.0
990,4.683144,,,2.301139e-04,0.7410,2125.4,62.0,1139.5,3830.6,65536.0,0,1166.30,2659.12,17.61,2280.0
1000,4.685707,4.684678,108.275414,2.275000e-04,0.7069,2123.0,62.0,1139.5,3869.3,65536.0,0,1167.05,2662.91,17.66,2280.0
1010,4.642702,,,2.248543e-04,0.7327,2124.4,62.0,1139.5,3911.5,65536.0,0,1165.39,2662.27,17.64,2280.0
1020,4.663642,,,2.221779e-04,0.7475,2120.1,62.0,1139.5,3950.1,65536.0,0,1172.49,2663.01,17.72,2280.0
1030,4.674232,,,2.194721e-04,0.7386,2123.1,62.0,1139.5,3988.7,65536.0,0,1170.42,2659.55,17.56,2280.0
1040,4.703227,,,2.167380e-04,0.6885,2124.9,62.0,1139.5,4027.4,65536.0,0,1168.96,2658.39,17.58,2280.0
1050,4.637813,,,2.139768e-04,0.7047,2122.7,62.0,1139.5,4066.0,65536.0,0,1166.43,2665.26,17.64,2280.0
1060,4.684983,,,2.111898e-04,0.7017,2124.0,62.0,1139.5,4104.6,65536.0,0,1165.98,2661.12,17.58,2280.0
1070,4.775343,,,2.083781e-04,0.7493,2125.7,62.0,1139.5,4143.3,65536.0,0,1166.23,2659.50,17.57,2280.0
1080,4.622705,,,2.055430e-04,0.7297,2125.0,62.0,1139.5,4181.9,65536.0,0,1164.79,2662.15,17.66,2280.0
1090,4.567749,,,2.026857e-04,0.6998,2127.5,62.0,1139.5,4220.5,65536.0,0,1164.99,2657.20,17.55,2280.0
1100,4.620392,,,1.998075e-04,0.7525,2123.2,62.0,1139.5,4259.1,65536.0,0,1167.62,2661.78,17.56,2280.0
1110,4.649964,,,1.969096e-04,0.7867,2124.7,62.0,1139.5,4297.8,65536.0,0,1168.05,2660.00,17.58,2280.0
1120,4.555101,,,1.939934e-04,0.6844,2124.8,62.0,1139.5,4336.4,65536.0,0,1167.44,2659.73,17.55,2280.0
1130,4.622296,,,1.910601e-04,0.7214,2126.7,62.0,1139.5,4375.0,65536.0,0,1166.89,2657.17,17.54,2280.0
1140,4.701077,,,1.881109e-04,0.7175,2126.9,62.0,1139.5,4413.6,65536.0,0,1165.04,2658.00,17.60,2280.0
1150,4.460454,,,1.851472e-04,0.7276,2125.5,62.0,1139.5,4452.2,65536.0,0,1168.55,2657.19,17.52,2280.0
1160,4.476885,,,1.821703e-04,0.7279,2125.8,62.0,1139.5,4490.9,65536.0,0,1167.19,2657.90,17.65,2280.0
1170,4.410874,,,1.791815e-04,0.7528,2122.1,62.0,1139.5,4529.5,65536.0,0,1166.16,2666.03,17.51,2280.0
1180,4.556083,,,1.761820e-04,0.7475,2125.6,62.0,1139.5,4568.1,65536.0,0,1167.20,2659.11,17.58,2280.0
1190,4.506880,,,1.731733e-04,0.7359,2126.5,61.0,1139.5,4606.7,65536.0,0,1166.96,2657.81,17.59,2280.0
1200,4.580903,,,1.701566e-04,0.7460,2126.9,61.0,1139.5,4645.3,65536.0,0,1165.84,2658.57,17.59,2280.0
1210,4.570239,,,1.671333e-04,0.7082,2124.9,62.0,1139.5,4683.9,65536.0,0,1166.22,2661.15,17.62,2280.0
